carid,pushDate,pushPrice,updatePriceTimeJson,pullDate,withdrawDate,展销时间,品牌 id,车系 id,车型 id,里程,车辆颜色,车辆所在城市 id,国标码,过户次数,载客人数,注册日期,上牌日期,国别,厂商类型,年款,排量,变速箱,燃油类型,新车价,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,target,成交周期
258,2021-05-20,6.98,{},2021-05-24,2021-05-24,2021-05-20,23,55,63,3.88,1,3,1.0,0,5,2017-10-01,2017-11-10,779419.0,2.0,2016.0,1.6,3.0,1,11.98,1.0,2,2,,25,2,,1.0,4.0,3.0,1+2,4610*1800*1450,201603.0,2,,6.98,4.0
13929,2020-05-14,9.8,{},2020-05-17,2020-05-17,2020-05-14,30,803,3419,8.07,2,1,2.0,0,5,2013-04-01,2013-07-15,779418.0,3.0,2013.0,2.0,3.0,1,32.29,1.0,6,2,,68,2,,2.0,4.0,3.0,1+2,4628*1865*1484,201209.0,1,,9.8,3.0
47632,2020-08-04,3.98,{},2020-08-17,2020-08-17,2020-08-04,28,587,8793,7.67,1,3,1.0,0,5,2014-12-01,2015-01-30,779419.0,2.0,2012.0,1.4,4.0,1,8.79,1.0,4,2,116.0,30,3,,1.0,5.0,2.0,1,4120*1700*1460,201208.0,2,,3.98,13.0
58761,2020-05-12,12.8,{},2020-11-17,2020-11-17,2020-05-12,2,285,720,9.17,1,51,2.0,2,5,2013-06-01,2013-07-10,779415.0,2.0,2012.0,2.5,3.0,1,23.78,1.0,6,2,210.0,2,2,2019-04-24,1.0,4.0,3.0,1+2,4735*1795*1450,201203.0,1,,12.8,189.0
67816,2021-06-19,8.5,{},2021-07-01,2021-07-01,2021-06-19,38,117,11796,3.63,6,1,1.0,0,5,2015-02-01,2015-03-20,779421.0,3.0,2013.0,1.8,3.0,1,21.66,1.0,6,2,,38,4,,2.0,5.0,3.0,1+2,4834*1817*1462,201308.0,1,,8.5,12.0
11996,2021-01-14,12.9,{},2021-01-27,2021-01-27,2021-01-14,2,230,1039,13.74,2,1,2.0,1,5,2010-10-01,2010-12-23,779415.0,2.0,2010.0,2.5,3.0,1,34.23,1.0,8,2,210.0,2,2,2019-04-23,1.0,4.0,3.0,1+2,5005*1810*1500,201004.0,1,,12.9,13.0
38657,2020-08-15,12.0,"{""2020-08-19"": ""11.5""}",2020-08-21,2020-08-21,2020-08-19,7,166,7372,3.65,2,1,2.0,0,5,2014-10-01,2014-11-24,779415.0,2.0,2014.0,2.5,20.0,1,20.98,1.0,6,2,256.0,7,2,,1.0,4.0,3.0,1+2,4868*1830*1490,201404.0,2,,11.5,6.0
10775,2020-11-20,13.5,"{""2020-11-26"": ""12.9799"", ""2020-12-01"": ""12.3""}",2020-12-31,2020-12-31,2020-12-01,2,134,2877,4.49,8,1,1.0,1,5,2019-07-01,2019-09-09,,,2019.0,1.8,25.0,2,14.28,1.0,2,2,,24,2,2020-10-20,,,,1+2,4640*1780*1455,201905.0,1,,12.3,41.0
27313,2020-05-01,14.88,{},2020-05-03,2020-05-03,2020-05-01,90,641,5611,4.27,3,1,1.0,0,7,2017-04-01,2017-06-05,779413.0,1.0,2016.0,2.0,3.0,1,26.98,,10,2,497.0,111,6,,2.0,5.0,2.0,1,5168*1980*1928,201511.0,2,,14.88,2.0
40825,2021-02-28,29.98,{},2021-03-07,2021-03-07,2021-02-28,12,224,348,1.56,1,1,4.0,0,7,2020-09-01,2020-10-23,779415.0,2.0,2019.0,2.0,25.0,2,30.98,,12,2,173.0,13,6,,1.0,5.0,,1+2,4950*1842*1711,201909.0,2,,29.98,7.0
65370,2020-02-28,6.98,"{""2020-03-10"": ""6.68""}",2020-03-25,2020-03-25,2020-03-10,12,380,11452,2.19,4,2,1.0,0,5,2017-02-01,2017-04-27,779415.0,2.0,2017.0,1.5,11.0,1,9.58,1.0,2,2,300.0,16,2,,1.0,4.0,3.0,1,4450*1695*1477,201611.0,1,,6.68,26.0
33484,2021-04-27,21.0,{},2021-05-16,2021-05-16,2021-04-27,18,510,6609,15.92,7,14,2.0,1,5,2011-11-01,2012-04-28,779412.0,3.0,2009.0,3.0,3.0,1,137.8,1.0,16,2,103.0,20,2,2019-12-09,5.0,4.0,3.0,3+2,5212*1902*1478,200901.0,1,,21.0,19.0
31359,2021-03-22,13.68,{},2021-04-19,2021-04-19,2021-03-22,2,187,6247,4.35,1,35,1.0,1,5,2016-09-01,2016-12-02,779415.0,2.0,2016.0,2.0,2.0,1,19.78,1.0,5,2,321.0,2,1,2021-03-15,1.0,5.0,2.0,1+2,4600*1845*1690,201607.0,1,,13.68,28.0
18337,2020-09-19,18.9899,{},2020-09-26,2020-09-26,2020-09-19,2,82,4126,1.95,5,5,4.0,0,5,2019-10-01,2019-11-06,,,2019.0,2.5,13.0,1,21.98,1.0,6,2,160.0,24,2,,,,,1+2,4885*1840*1455,202005.0,2,,18.9899,7.0
38332,2021-03-27,9.0,{},2021-04-01,2021-04-01,2021-03-27,44,201,299,4.28,1,1,1.0,3,5,2017-01-01,2017-02-16,779416.0,2.0,2017.0,1.4,16.0,1,17.98,1.0,5,2,,46,1,2019-07-02,2.0,5.0,2.0,1+2,4415*1819*1625,201612.0,2,,9.0,5.0
59060,2021-06-25,16.9,{},2021-07-11,2021-07-11,2021-06-25,11,445,10482,13.42,2,7,3.0,0,5,2011-06-01,2011-09-20,779412.0,3.0,2012.0,3.0,13.0,1,82.1,1.0,11,2,,39,1,,4.0,5.0,2.0,1+2,5089*1983*1737,201108.0,1,2083-07-25,16.9,16.0
2395,2020-06-18,9.8,"{""2020-06-20"": ""9.7""}",2020-06-21,2020-06-21,2020-06-20,5,31,1161,9.95,5,1,1.0,0,7,2016-07-01,2016-08-12,779416.0,2.0,2014.0,2.4,3.0,1,22.8,1.0,10,2,,5,6,,1.0,5.0,2.0,1,5213*1847*1750,201312.0,1,,9.7,3.0
9561,2020-10-21,6.38,{},2020-10-28,2020-10-28,2020-10-21,13,222,2720,3.38,1,18,1.0,0,5,2018-12-01,2019-01-10,,,2019.0,1.5,3.0,1,8.89,1.0,2,2,1.0,14,2,,,,,1,4544*1779*1467,201803.0,2,,6.38,7.0
65639,2021-01-02,34.98,{},2021-01-06,2021-01-06,2021-01-02,18,175,11508,3.47,2,1,1.0,0,5,2017-07-01,2017-09-26,779412.0,2.0,2018.0,2.0,13.0,1,44.99,1.0,8,2,,23,2,,2.0,4.0,3.0,3+2,5087*1868*1500,201706.0,2,,34.98,4.0
31865,2020-11-10,6.5,"{""2020-11-26"": ""6.3""}",2020-11-26,2020-11-26,2020-11-26,2,2,6344,9.51,5,1,2.0,1,5,2013-03-01,2013-04-12,779415.0,2.0,2013.0,1.8,11.0,1,15.18,1.0,2,2,88.0,2,2,2018-04-12,1.0,4.0,3.0,1+2,4545*1760*1490,201303.0,2,,6.3,16.0
33723,2020-12-29,14.8,{},2020-12-29,2020-12-29,2020-12-29,8,101,180,3.8,2,17,1.0,0,5,2017-11-01,2018-01-04,779412.0,2.0,2018.0,1.8,31.0,1,21.99,1.0,6,2,,8,2,,2.0,4.0,3.0,1+2,4866*1832*1464,201709.0,1,,14.8,0.0
53365,2020-04-12,17.98,{},2020-05-20,2020-05-20,2020-04-12,18,33,9691,10.44,7,3,1.0,0,5,2016-09-01,2016-11-15,779412.0,2.0,2017.0,2.0,13.0,1,32.59,1.0,6,2,153.0,23,2,,2.0,4.0,3.0,1+2,4753*1811*1455,201609.0,2,,17.98,38.0
44759,2020-08-31,7.0,{},2020-08-31,2020-08-31,2020-08-31,15,941,8340,1.43,1,3,1.0,0,5,2018-07-01,2018-09-11,,,2017.0,1.3,3.0,1,10.58,1.0,1,2,198.0,17,1,,,,,1,4350*1825*1680,201708.0,2,,7.0,0.0
58507,2020-07-20,12.8,"{""2020-07-23"": ""11.8""}",2020-07-31,2020-07-31,2020-07-23,11,186,10393,5.09,1,12,1.0,0,5,2017-10-01,2017-10-26,779412.0,2.0,2017.0,1.4,31.0,1,19.4,1.0,2,2,142.0,12,2,,2.0,4.0,2.0,1+2,4457*1796*1417,201704.0,1,,11.8,11.0
8339,2020-12-06,13.2,"{""2020-12-10"": ""13""}",2020-12-14,2020-12-14,2020-12-10,18,33,2515,14.46,1,1,2.0,1,5,2013-04-01,2013-05-10,779412.0,2.0,2013.0,2.0,13.0,1,31.6,1.0,6,2,34.0,23,2,2020-04-24,2.0,4.0,3.0,1+2,4624*1811*1455,201305.0,1,,13.0,8.0
32067,2021-06-24,13.5,{},2021-06-28,2021-06-28,2021-06-24,8,163,6381,4.73,1,1,1.0,0,5,2017-01-01,2017-09-12,779412.0,2.0,2016.0,1.4,16.0,1,21.98,1.0,14,2,119.0,10,6,,2.0,5.0,2.0,1+2,4527*1829*1659,201603.0,1,,13.5,4.0
22164,2021-03-14,15.5,{},2021-03-18,2021-03-18,2021-03-14,18,175,4819,7.86,3,1,2.0,0,5,2011-02-01,2011-04-29,779412.0,2.0,2011.0,2.5,13.0,1,41.86,1.0,8,2,262.0,23,2,,1.0,4.0,3.0,3+2,5039*1860*1471,201012.0,2,,15.5,4.0
30810,2021-05-17,11.28,"{""2021-05-31"": ""12""}",2021-06-01,2021-06-01,2021-05-31,20,127,6126,8.0,2,19,2.0,0,5,2012-11-01,2013-06-26,779412.0,2.0,2013.0,1.8,15.0,1,35.3,1.0,6,2,,21,2,,2.0,4.0,3.0,3+2,4581*1770*1448,201211.0,1,,12.0,15.0
34268,2020-10-18,7.82,"{""2020-10-20"": ""7.62""}",2020-10-24,2020-10-24,2020-10-20,17,592,6717,5.65,1,17,1.0,0,5,2015-11-01,2015-11-30,779413.0,1.0,2015.0,2.0,32.0,2,27.98,1.0,3,2,325.0,19,1,,2.0,5.0,2.0,3+2,4815*1855*1720,201506.0,1,,7.62,6.0
65725,2021-06-05,2.8,"{""2021-06-06"": ""2.68""}",2021-06-15,2021-06-15,2021-06-06,25,97,11503,5.41,1,23,2.0,1,5,2014-01-01,2014-04-21,779413.0,1.0,2014.0,1.6,6.0,1,7.99,1.0,2,2,,28,2,2017-02-17,1.0,4.0,3.0,1,4620*1820*1490,201401.0,1,,2.68,10.0
900,2021-05-11,23.88,"{""2021-06-23"": ""22.6""}",2021-07-10,2021-07-10,2021-06-23,20,127,814,4.03,3,3,1.0,0,5,2018-04-01,2018-09-21,779412.0,2.0,2018.0,2.0,19.0,1,31.28,1.0,6,2,91.0,21,2,,2.0,4.0,,1+2,4714*1810*1442,201711.0,1,,22.6,60.0
55435,2020-09-16,4.18,"{""2020-09-18"": ""3.5"", ""2020-09-21"": ""3.4""}",2020-09-25,2020-09-25,2020-09-21,7,792,10036,3.98,8,19,2.0,0,5,2011-09-01,2012-08-06,779415.0,2.0,2010.0,1.5,4.0,1,8.75,1.0,4,2,140.0,7,3,,1.0,5.0,2.0,1,3779*1666*1522,201008.0,1,,3.4,9.0
7103,2020-03-04,15.0,{},2020-03-27,2020-03-27,2020-03-04,71,279,2280,1.14,1,16,1.0,0,5,2019-09-01,2019-10-12,,,2019.0,2.0,3.0,1,16.68,1.0,2,2,,84,2,,,,,1+2,4657*1840*1460,201904.0,2,2100-03-04,15.0,23.0
27497,2021-05-15,13.2,"{""2021-06-05"": ""12.6"", ""2021-06-21"": ""12.4799"", ""2021-06-22"": ""12.4""}",2021-08-13,2021-08-13,2021-06-22,8,262,5623,2.86,1,4,1.0,1,5,2019-02-01,2019-05-14,779412.0,2.0,2019.0,1.4,16.0,1,18.09,1.0,2,2,119.0,10,2,2021-05-08,2.0,4.0,,1+2,4615*1826*1425,201808.0,2,,12.4,90.0
998,2021-06-01,5.18,"{""2021-06-26"": ""4.58""}",2021-06-26,2021-06-26,2021-06-26,7,113,895,6.29,5,2,2.0,1,5,2013-04-01,2013-07-07,779415.0,2.0,2012.0,1.6,4.0,1,10.98,1.0,2,2,68.0,7,2,2021-04-26,1.0,4.0,3.0,1,4665*1700*1505,201207.0,2,,4.58,25.0
65894,2020-05-15,34.5,"{""2020-05-16"": ""34.45"", ""2020-05-18"": ""34.4"", ""2020-05-21"": ""34"", ""2020-05-24"": ""33.8""}",2020-05-28,2020-05-28,2020-05-24,18,175,11545,6.0,1,1,1.0,0,5,2018-02-01,2018-05-28,,,2018.0,2.0,13.0,1,43.69,1.0,8,2,153.0,23,2,,,,,3+2,5087*1868*1500,201803.0,1,,33.8,13.0
27216,2020-05-20,32.5,"{""2020-05-25"": ""32.3"", ""2020-06-01"": ""30.5""}",2020-06-30,2020-06-30,2020-06-01,16,982,5605,0.78,4,1,1.0,0,2,2018-02-01,2018-05-17,,,2018.0,2.0,3.0,1,34.0,1.0,13,2,,90,11,,,,,1,3915*1735*1245,201711.0,1,,30.5,41.0
70334,2020-09-01,4.18,"{""2020-09-13"": ""3.98""}",2020-09-15,2020-09-15,2020-09-13,8,16,1336,1.07,2,1,2.0,0,5,2010-09-01,2010-10-19,779412.0,2.0,2011.0,1.6,3.0,1,13.08,1.0,2,2,,8,2,,1.0,4.0,3.0,1,4540*1775*1467,201005.0,2,,3.98,14.0
58187,2021-06-09,6.5,{},2021-06-10,2021-06-10,2021-06-09,5,31,34,9.89,3,15,1.0,1,7,2015-03-01,2015-04-13,779416.0,2.0,2014.0,2.4,3.0,1,20.9,1.0,10,2,,5,6,2021-04-13,1.0,5.0,2.0,1,5213*1847*1750,201312.0,1,,6.5,1.0
38586,2021-03-18,4.68,"{""2021-03-20"": ""4.38""}",2021-03-30,2021-03-30,2021-03-20,15,22,7349,6.11,6,14,1.0,0,5,2015-09-01,2016-01-15,779413.0,1.0,2015.0,1.3,6.0,1,9.98,1.0,5,2,198.0,17,1,,2.0,5.0,2.0,1,4510*1852*1677,201504.0,2,,4.38,12.0
68468,2020-08-27,23.6,"{""2020-09-01"": ""22"", ""2020-09-11"": ""21.8""}",2020-09-15,2020-09-15,2020-09-11,2,82,1341,2.61,2,1,1.0,0,5,2018-12-01,2019-03-04,,,2018.0,2.5,25.0,2,23.98,1.0,6,2,378.0,24,2,,,,,1+2,4885*1840*1455,201711.0,2,,21.8,19.0
35409,2021-06-03,5.2,"{""2021-06-09"": ""4.99"", ""2021-06-11"": ""4.6""}",2021-06-12,2021-06-12,2021-06-11,7,182,6889,6.96,5,1,1.0,3,5,2016-12-01,2017-01-05,779415.0,2.0,2016.0,1.5,11.0,1,9.1,1.0,2,2,140.0,7,2,2020-04-24,1.0,4.0,3.0,1,4456*1696*1514,201610.0,1,,4.6,9.0
39552,2020-12-21,9.5,"{""2021-01-01"": ""9.3"", ""2021-01-10"": ""9.1"", ""2021-01-11"": ""9""}",2021-01-19,2021-01-19,2021-01-11,26,1048,7508,5.91,2,19,1.0,0,5,2018-11-01,2019-02-23,779413.0,1.0,2017.0,1.0,18.0,2,20.18,1.0,2,2,,22,2,,2.0,4.0,3.0,1+2,4671*1835*1460,201704.0,2,,9.0,29.0
6755,2021-04-28,12.68,"{""2021-05-18"": ""12.3""}",2021-05-21,2021-05-21,2021-05-18,8,39,2204,5.6,1,20,1.0,1,5,2016-03-01,2016-04-18,779412.0,2.0,2016.0,1.8,3.0,1,27.68,1.0,5,2,508.0,10,1,2018-04-08,2.0,5.0,2.0,1+2,4506*1809*1685,201602.0,2,,12.3,23.0
11796,2021-03-11,13.8,"{""2021-03-18"": ""15.8""}",2021-04-18,2021-04-18,2021-03-18,5,90,875,9.34,4,1,1.0,0,5,2016-05-01,2016-10-11,779416.0,2.0,2016.0,2.0,3.0,1,29.98,1.0,6,2,,5,2,,2.0,4.0,3.0,1+2,5018*1866*1461,201603.0,1,,15.8,38.0
43163,2021-07-12,28.83,{},2021-07-16,2021-07-16,2021-07-12,18,510,8118,2.42,6,4,2.0,0,5,2012-12-01,2013-04-02,779412.0,3.0,2013.0,3.0,13.0,1,144.35,1.0,16,2,264.0,20,2,,2.0,4.0,3.0,3+2,5221*1902*1498,201209.0,1,,28.83,4.0
53016,2020-12-14,19.8,"{""2020-12-16"": ""18.8"", ""2020-12-19"": ""17.98"", ""2020-12-21"": ""17.3799"", ""2021-01-01"": ""16.8""}",2021-01-01,2021-01-01,2021-01-01,30,143,9628,6.99,1,1,1.0,2,5,2015-10-01,2016-04-05,779418.0,2.0,2016.0,2.0,3.0,1,43.99,1.0,3,2,278.0,32,1,2020-12-04,2.0,5.0,2.0,1+2,4644*1891*1713,201507.0,1,,16.8,18.0
51285,2021-01-06,17.98,{},2021-01-14,2021-01-14,2021-01-06,12,275,1094,7.29,1,1,1.0,0,7,2015-10-01,2015-12-03,779415.0,2.0,2015.0,2.4,11.0,1,26.68,1.0,12,2,204.0,16,6,,1.0,5.0,2.0,1+2,4845*1805*1695,201507.0,2,,17.98,8.0
17992,2020-04-23,21.8,"{""2020-05-13"": ""20.9"", ""2020-06-09"": ""20.4"", ""2020-06-12"": ""18.9""}",2020-06-17,2020-06-17,2020-06-12,8,400,4068,15.75,5,3,2.0,1,5,2011-04-01,2012-05-23,779412.0,3.0,2011.0,3.0,13.0,1,79.0,1.0,11,2,,58,1,2020-01-15,4.0,5.0,2.0,1+2,4795*1940*1709,201012.0,2,,18.9,55.0
1951,2020-08-06,0.99,"{""2020-09-02"": ""0.98"", ""2020-09-15"": ""0.88"", ""2020-10-06"": ""0.7799"", ""2020-10-09"": ""0.68""}",2020-10-14,2020-10-14,2020-10-09,32,123,1002,8.77,7,14,2.0,1,5,2012-08-01,2012-09-24,779415.0,2.0,2009.0,1.0,6.0,1,4.49,1.0,7,2,95.0,34,3,2016-08-06,1.0,5.0,2.0,,3500*1600*1470,200908.0,2,,0.68,69.0
63401,2020-10-12,23.5,{},2020-10-18,2020-10-18,2020-10-12,18,33,11161,3.88,5,41,4.0,0,5,2018-09-01,2019-01-09,,,2019.0,2.0,13.0,1,31.68,1.0,6,2,153.0,23,2,,,,,1+2,4753*1811*1455,201809.0,1,,23.5,6.0
1335,2021-06-19,0.55,"{""2021-06-23"": ""0.19""}",2021-06-23,2021-06-23,2021-06-23,25,397,1149,7.04,4,1,2.0,1,5,2010-05-01,2010-06-24,779413.0,1.0,2010.0,1.0,6.0,1,3.99,1.0,7,2,,28,3,2021-06-15,1.0,5.0,2.0,,3520*1570*1490,201003.0,2,,0.19,4.0
12971,2021-01-09,4.8,{},2021-02-20,2021-02-20,2021-01-09,17,480,3294,12.71,1,19,1.0,0,5,2015-07-01,2015-10-15,,,2015.0,1.5,32.0,2,20.98,1.0,2,1,19.0,19,2,,,,,1+2,4740*1770*1480,201505.0,3,,4.8,42.0
32372,2020-03-23,12.5,"{""2020-03-24"": ""12.2""}",2020-04-18,2020-04-18,2020-03-24,61,232,6445,0.1,1,3,1.0,0,5,2019-11-01,2020-01-02,,,2019.0,1.5,31.0,1,13.78,1.0,5,2,835.0,9,1,,,,,1+2,4462*1857*1638,201905.0,1,,12.2,26.0
10073,2021-05-14,8.6,{},2021-05-15,2021-05-15,2021-05-14,3,133,487,10.87,1,1,1.0,1,5,2015-09-01,2015-10-10,779416.0,2.0,2013.0,2.0,3.0,1,22.28,1.0,6,2,,3,2,2017-04-14,2.0,4.0,3.0,1+2,4860*1854*1480,201308.0,1,,8.6,1.0
23754,2020-06-08,18.98,"{""2020-06-13"": ""18.8""}",2020-06-16,2020-06-16,2020-06-13,18,352,5052,6.42,3,17,1.0,2,4,2015-09-01,2015-11-13,779412.0,3.0,2015.0,1.5,13.0,1,32.53,1.0,2,2,734.0,20,13,2020-04-16,2.0,2.0,3.0,1+2,4432*1774*1413,201503.0,2,,18.8,8.0
50158,2020-07-23,6.98,"{""2020-09-12"": ""6.68""}",2020-09-28,2020-09-28,2020-09-12,54,529,9183,11.93,3,4,2.0,1,5,2015-03-01,2016-06-28,779415.0,2.0,2015.0,1.8,5.0,1,11.68,1.0,2,2,411.0,31,2,2020-07-14,1.0,4.0,3.0,1,4570*1760*1490,201501.0,2,,6.68,67.0
71951,2020-12-03,3.3,"{""2020-12-04"": ""3.1""}",2020-12-08,2020-12-08,2020-12-04,13,18,12400,4.74,4,1,2.0,1,5,2012-08-01,2012-10-31,779416.0,2.0,2012.0,1.6,3.0,1,13.49,1.0,2,2,,14,2,2018-12-21,1.0,4.0,3.0,1+2,4598*1797*1477,201201.0,1,,3.1,5.0
42415,2021-06-23,8.98,{},2021-07-02,2021-07-02,2021-06-23,23,56,882,4.06,1,17,1.0,0,5,2018-09-01,2019-02-01,779419.0,2.0,2017.0,1.8,3.0,1,14.98,1.0,6,2,,25,2,,1.0,4.0,3.0,1+2,4710*1820*1470,201704.0,1,,8.98,9.0
72199,2021-03-22,8.5,{},2021-03-29,2021-03-29,2021-03-22,8,262,492,9.49,1,1,1.0,0,5,2015-01-01,2015-05-22,779412.0,2.0,2015.0,1.4,16.0,1,18.39,1.0,2,2,119.0,10,2,,2.0,4.0,3.0,1+2,4598*1826*1425,201501.0,1,,8.5,7.0
26224,2020-03-12,7.48,{},2020-04-11,2020-04-11,2020-03-12,7,113,284,6.3,1,16,2.0,1,5,2014-11-01,2014-12-19,779415.0,2.0,2014.0,1.6,11.0,1,13.78,1.0,2,2,89.0,7,2,2016-10-09,1.0,4.0,3.0,1,4610*1760*1495,201404.0,2,,7.48,30.0
25761,2021-03-07,23.5,"{""2021-03-10"": ""23""}",2021-04-29,2021-04-29,2021-03-10,11,63,5334,3.96,1,4,1.0,1,5,2018-12-01,2019-01-07,779412.0,2.0,2019.0,2.0,7.0,1,30.08,1.0,6,2,50.0,12,2,2021-02-07,2.0,4.0,,1+2,4837*1843*1432,201810.0,3,,23.0,53.0
67125,2020-10-08,12.68,{},2020-10-17,2020-10-17,2020-10-08,2,2,11698,3.16,1,1,1.0,0,5,2018-11-01,2019-01-03,,,2018.0,1.8,25.0,2,14.98,1.0,2,2,231.0,2,2,,,,,1+2,4630*1775*1485,201803.0,1,,12.68,9.0
60008,2021-03-13,7.8,{},2021-03-16,2021-03-16,2021-03-13,68,271,10612,5.53,1,35,1.0,0,5,2017-04-01,2017-06-05,0.0,1.0,2016.0,2.3,3.0,1,15.98,1.0,5,2,202.0,78,1,,2.0,4.0,2.0,1,4630*1843*1861,201604.0,2,,7.8,3.0
40019,2021-03-13,14.0,{},2021-03-17,2021-03-17,2021-03-13,18,136,173,3.08,1,19,1.0,0,5,2015-04-01,2015-11-27,779412.0,2.0,2014.0,2.0,13.0,1,31.9,1.0,5,2,34.0,23,1,,2.0,5.0,2.0,1+2,4484*1798*1577,201406.0,2,,14.0,4.0
69024,2020-10-18,18.5,{},2020-10-21,2020-10-21,2020-10-18,11,15,844,15.36,2,14,1.0,0,5,2014-12-01,2015-06-12,779412.0,2.0,2014.0,2.0,2.0,1,40.98,1.0,8,2,,12,2,,2.0,4.0,3.0,"1+2,4+2",5015*1874*1455,201401.0,1,,18.5,3.0
15011,2020-10-11,14.68,{},2020-10-20,2020-10-20,2020-10-11,11,205,3583,5.7,1,14,1.0,0,5,2016-02-01,2016-04-21,779412.0,2.0,2015.0,2.0,31.0,1,28.98,1.0,5,2,,12,1,,2.0,5.0,2.0,1+2,4385*1831*1589,201406.0,1,,14.68,9.0
27922,2020-12-09,2.3,{},2020-12-16,2020-12-16,2020-12-09,2,988,5717,18.92,5,1,3.0,1,4,2007-02-01,2007-04-09,,,2004.0,1.3,4.0,1,11.98,1.0,1,2,799.0,2,1,2020-11-24,,,,,3845*1555*1760,,2,,2.3,7.0
42696,2021-06-03,24.2,{},2021-06-05,2021-06-05,2021-06-03,125,1099,8023,0.9,4,1,4.0,0,5,2021-04-01,2021-04-22,,,2021.0,2.0,13.0,1,21.38,1.0,5,2,358.0,9,1,,,,,1+2,4760*1930*1927,202012.0,1,,24.2,2.0
14383,2020-09-23,12.88,{},2020-09-27,2020-09-27,2020-09-23,18,243,3495,14.07,5,7,2.0,0,7,2008-03-01,2008-10-21,779412.0,3.0,2008.0,3.0,3.0,1,90.7,1.0,11,2,521.0,20,1,,1.0,5.0,2.0,1+2,4854*1933*1776,,1,2070-09-23,12.88,4.0
12648,2020-10-22,31.2,{},2020-10-27,2020-10-27,2020-10-22,66,303,3230,0.31,1,5,4.0,0,5,2019-04-01,2019-08-06,,,2020.0,2.0,19.0,1,46.97,1.0,3,4,172.0,75,1,,,,,3+2,4813*1903*1686,201906.0,1,,31.2,5.0
38866,2020-07-05,5.98,"{""2020-07-10"": ""5.88""}",2020-07-14,2020-07-14,2020-07-10,25,41,7408,2.67,1,1,1.0,0,5,2014-09-01,2014-09-29,779413.0,1.0,2014.0,1.8,3.0,1,14.48,,5,2,101.0,28,1,,2.0,5.0,2.0,1+2,4650*1850*1705,201404.0,1,,5.88,9.0
40085,2020-09-03,2.58,"{""2020-09-04"": ""2.2""}",2020-09-07,2020-09-07,2020-09-04,8,14,7623,16.14,5,14,2.0,0,5,2008-12-01,2008-12-12,779412.0,2.0,2009.0,2.0,3.0,1,16.98,1.0,2,2,,8,2,,1.0,4.0,3.0,1+2,4544*1760*1461,200908.0,1,,2.2,4.0
13027,2021-05-06,5.8,{},2021-05-14,2021-05-14,2021-05-06,2,349,767,8.21,1,15,1.0,0,5,2015-10-01,2016-01-06,779415.0,2.0,2015.0,1.5,4.0,1,8.58,1.0,4,2,273.0,24,3,,1.0,5.0,2.0,1,4115*1700*1495,201410.0,2,,5.8,8.0
52446,2021-01-10,4.6,{},2021-01-14,2021-01-14,2021-01-10,25,97,9563,2.29,1,4,1.0,0,5,2018-09-01,2018-10-23,779413.0,1.0,2018.0,1.6,6.0,1,7.59,1.0,2,2,77.0,28,2,,1.0,4.0,,1+2,4710*1820*1505,201809.0,2,,4.6,4.0
67993,2020-10-25,10.8,"{""2020-11-17"": ""10.5"", ""2020-11-30"": ""10"", ""2020-12-10"": ""9.8""}",2020-12-13,2020-12-13,2020-12-10,68,271,461,5.28,2,1,1.0,1,5,2017-08-01,2017-11-20,0.0,1.0,2016.0,2.3,3.0,1,16.98,1.0,5,2,202.0,78,1,2020-10-23,2.0,4.0,2.0,1,4630*1843*1861,201604.0,1,,9.8,49.0
2236,2021-04-13,4.88,{},2021-05-12,2021-05-12,2021-04-13,2,349,1442,3.85,2,19,1.0,0,5,2014-03-01,2014-04-16,779415.0,2.0,2014.0,1.5,4.0,1,9.38,1.0,4,2,273.0,24,3,,1.0,5.0,2.0,1,4115*1700*1495,201311.0,1,,4.88,29.0
65011,2020-11-22,17.5,"{""2020-12-04"": ""17""}",2020-12-08,2020-12-08,2020-12-04,20,95,11408,6.56,2,1,2.0,1,5,2012-12-01,2013-07-26,779412.0,2.0,2013.0,1.8,15.0,1,51.8,1.0,8,2,,21,2,2017-06-21,2.0,4.0,3.0,3+2,5012*1855*1464,201211.0,1,,17.0,16.0
344,2021-04-20,4.63,{},2021-05-06,2021-05-06,2021-04-20,6,216,328,1.85,1,3,2.0,0,5,2018-05-01,2018-07-03,779413.0,1.0,2018.0,1.5,17.0,1,6.89,1.0,2,2,,6,2,,1.0,4.0,,1,4599*1747*1482,201711.0,1,,4.63,16.0
16677,2020-04-17,87.0,{},2020-05-22,2020-05-22,2020-04-17,20,179,3857,1.59,2,1,1.0,1,5,2018-07-01,2018-10-10,,,2019.0,3.0,19.0,1,100.68,1.0,16,2,,48,2,2020-03-31,,,,3+2,5259*1899*1497,201909.0,2,,87.0,35.0
26763,2020-07-24,9.3,"{""2020-08-03"": ""8.9"", ""2020-08-07"": ""8.8"", ""2020-08-12"": ""8.3""}",2020-08-12,2020-08-12,2020-08-12,7,113,1058,5.19,1,1,1.0,0,5,2018-03-01,2018-04-25,779415.0,2.0,2018.0,1.6,11.0,1,13.78,1.0,2,2,89.0,7,2,,1.0,4.0,,1,4631*1760*1503,201801.0,1,,8.3,19.0
